neighborhood_id,host_id
231658837,107434423
231658837,107434423
0,366747971
2404270129,6230976
150959549,58264777
150946182,359069961
150946182,359069961
150946182,359069961
150946182,359069961
231658837,107434423
150959549,407735842
2404270129,80333752
150940157,25110157
150977876,396713549
150939846,378977387
150977876,33360
2374422052,410506108
231658837,107434423
231658837,107434423
2404270129,297257820
150940157,3351141
2374422052,28420265
150975261,28420265
150975261,28420265
150959549,419200748
150939846,258796003
150939846,258796003
6152786240,353152177
150940157,28474071
2374422052,152734194
150972830,407735842
150975261,409129017
150946182,80259360
2374422052,135583295
150939846,4614133
150946182,19403115
0,419372984
150939846,258796003
150939846,258796003
150939846,258796003
150939846,258796003
150946182,194808915
231658837,107434423
231658837,107434423
150940157,359069961
150939846,258796003
150940157,213636683
2404270129,263945439
2374422052,399759096
150975261,409129017
150972830,94202110
150975261,409129017
150939846,398317720
150940157,397179876
150970845,14695150
150940157,121688409
0,57809717
231658837,24089598
0,17896612
150970845,199565129
150959549,415326644
977967666,402330479
977967666,402330479
2404270129,1608733
0,3674895
2404270129,1608733
2374422052,15357605
150975261,409129017
150940157,18930841
150959549,106450267
231658837,107434423
150975261,424861144
150970845,104834083
977967666,258796003
0,48005494
977967666,258796003
150940157,107434423
150970845,5439562
231658837,107434423
231658837,107434423
0,418776029
150938688,419818613
150940157,3677488
0,24336313
150959549,11346794
2404270129,50250626
2404270129,42324567
2404270129,42324567
150938688,91755483
231658837,107434423
150936037,26231999
2404270129,419944140
150972830,42931551
0,104834083
2404270129,104834083
150946182,99932610
150959549,341021109
2374422052,29666316
150972830,34118872
150946182,99932610
231658837,385511631
150946182,99932610
0,60818835
0,48005494
150946182,412922799
2404270129,385520586
150939846,258796003
231658837,41214779
2404270129,80333752
150939846,258796003
150939846,258796003
150939846,258796003
150939846,258796003
150970845,29193395
0,199744559
150938688,1247007
2374422052,18223187
231658837,107434423
150940157,107434423
150940157,107434423
150946182,99932610
150959549,187206038
150970845,264641633
150977876,41432369
150939846,285677887
150940157,65158746
0,21749946
0,3674895
150959549,407735842
150940157,107434423
2404270129,107434423
150940157,107434423
2374422052,96038005
0,63674214
150975261,28763024
150946182,3220148
150970845,29193395
977967666,35065561
0,403341889
2404270129,80333752
150959549,421146871
150959549,14104932
2404270129,4730169
150946182,354857797
150972830,12389678
150970845,116003864
2404270129,48005494
150972830,207773925
150975261,12397907
150940157,411134669
150940157,345060168
150970845,378310820
150938688,48005494
150939846,48005494
150939846,48005494
150970845,48005494
2404270129,12649997
0,11377707
0,208594257
150940157,411134669
150959549,246393790
150940157,340706410
2404270129,4874276
977967666,421608872
150940157,340706410
150940157,340706410
150940157,340706410
150940157,340706410
150940157,340706410
150940157,340706410
150940157,340706410
0,102294510
150975261,131000753
231658837,28379912
2374422052,423159304
150939846,402210661
150975261,157858903
2404270129,359352438
150938688,407735842
0,410010562
0,410010562
2404270129,262124020
0,410010562
0,410010562
150939846,340706410
150977876,49297423
0,340706410
150946182,340706410
2374422052,4186409
150977876,49297423
150939846,180543579
150970845,422565085
2374422052,253059
0,340706410
0,340706410
6152786240,195256306
2374422052,18665153
0,410010562
150970845,5439562
150970845,374054982
150940157,340706410
977967666,7435040
2374422052,398317720
150946182,2426183
150939846,422845059
150940157,20427761
150977876,423935968
0,27130675
0,23165079
0,368076748
2374422052,22416652
150970845,187206038
150939846,340706410
150939846,340706410
2404270129,80333752
2404270129,80333752
150946182,183750232
2404270129,219526255
2404270129,219526255
231658837,107434423
150946182,340706410
150946182,340706410
0,63674214
0,423026895
150975261,6550306
150940157,256317110
2374422052,28420265
2404270129,219526255
0,5325329
2404270129,396946288
0,63674214
977967666,15740459
0,340706410
150970845,3391101
2374422052,152734194
2404270129,340706410
0,10289892
150940157,31187125
2374422052,14018935
0,340706410
150946182,7435040
2374422052,74011801
6152786240,223891615
2374422052,189740568
150975261,5325329
150946182,165482347
2374422052,152734194
150940157,2604746
0,1671337
150959549,151190425
2374422052,7075688
150970845,102905968
977967666,37780269
150972830,9360273
150939846,116740214
977967666,37780269
0,39548482
150977876,138628389
150939846,18055280
0,282560
150939846,425937581
0,53187582
150939846,425937581
0,423026895
150972830,24797644
2374422052,399759096
150939846,116740214
2374422052,314324381
150972830,425400199
2374422052,451467
231658837,107434423
231658837,107434423
0,121688409
150938688,425573747
150959549,225034304
2374422052,64929
150939846,114731080
150940157,256317110
150972830,7435040
0,3074414
150972830,7435040
150959549,340994747
150972830,7435040
150972830,193954244
150970845,369844359
2404270129,33252232
150977876,142063843
150946182,424931782
2374422052,15135436
0,85916664
2404270129,179254749
150977876,8146482
0,145395136
0,44373070
2374422052,199447906
2374422052,425259438
0,398317720
150939846,104834083
150939846,104834083
2404270129,104834083
2404270129,80333752
0,398317720
150970845,78134139
2374422052,4656446
2404270129,386420269
150946182,28420265
150970845,239130549
0,10903708
150939846,426661122
231658837,421106528
0,165390
150959549,123468144
150959549,123468144
150972830,188927517
231658837,77535999
2374422052,258796003
150975261,7008342
0,253059
0,46771655
0,63674214
150939846,258796003
150975261,230287218
0,20329893
231658837,107434423
150940157,213636683
150939846,27833938
150936037,25061321
2404270129,107434423
150939846,35476404
150975261,23955020
150939846,59626676
150936037,425920527
150939846,425937581
150939846,425937581
2404270129,107434423
150975261,107434423
150975261,107434423
150975261,107434423
150939846,104834083
150977876,20521336
150939846,59626676
150970845,51321207
150975261,230287218
150939846,59626676
150939846,59626676
2374422052,84970686
231658837,107434423
0,117925421
2404270129,406445079
150940157,425936962
150940157,314324381
150938688,229088971
231658837,116610090
0,199447906
2404270129,314324381
150946182,424931782
150959549,107434423
150959549,107434423
150959549,107434423
150959549,427093209
2404270129,121020756
150939846,425937581
150939846,425937581
150939846,425937581
0,5325329
2374422052,258796003
2404270129,107434423
2404270129,107434423
2374422052,399759096
0,425403279
977967666,3074414
2404270129,92529203
2404270129,107434423
231658837,314324381
2374422052,418944932
150975261,426237006
150939846,969503
150939846,258796003
0,56773827
0,525710
2374422052,25110157
150975261,376039037
0,21892416
150975261,51016727
0,21892416
2404270129,167706794
150970845,23498834
2374422052,258796003
150959549,123468144
150970845,78134139
2404270129,217106838
150970845,78134139
150970845,9429356
150946182,427025860
2404270129,386420269
231658837,39834464
150946182,424931782
150938688,104834083
0,23662629
2404270129,104834083
150940157,7729474
150946182,7435040
150939846,28420265
150938688,36381569
150939846,118412894
0,238425582
150946182,99932610
2404270129,385520586
150940157,373549227
150946182,183750232
2404270129,162181553
2374422052,314324381
150938688,429298797
2404270129,48416955
2374422052,23616276
150946182,429183738
2404270129,107434423
2404270129,107434423
150946182,35235304
0,255614477
150946182,429183738
150972830,59208064
150970845,147197033
150972830,10903708
0,121688409
150939846,100208194
150939846,402210661
150946182,185272097
2374422052,78200046
150940157,89729299
2374422052,287232239
2404270129,297257820
150940157,77936783
150946182,314324381
231658837,107434423
231658837,429923812
0,340706410
150936037,430547728
150946182,410570167
150938688,183354712
150936037,430547728
0,65212742
231658837,107434423
2404270129,107434423
2404270129,107434423
150959549,107434423
150977876,423765042
0,33236866
0,11640857
150940157,314324381
0,21892416
231658837,385511631
150970845,72191276
150970845,207773925
0,425060306
150940157,430106444
150946182,427025860
150940157,430106444
150959549,107434423
231658837,107434423
231658837,107434423
231658837,107434423
150975261,107434423
231658837,107434423
2404270129,219526255
2374422052,380711893
150940157,430106444
2404270129,219526255
2404270129,219526255
0,238425582
0,33299005
2404270129,112624618
2374422052,104834083
150939846,63563313
2404270129,104834083
150959549,421146871
150972830,91755483
150939846,1643089
2404270129,80333752
150972830,91755483
2374422052,28420265
2404270129,80333752
150972830,9819174
2404270129,46554969
150946182,314324381
0,104834083
2404270129,4656446
150970845,4942505
150972830,121688409
150940157,213636683
2374422052,68756306
2404270129,80333752
150975261,429555775
2374422052,28420265
0,429975853
150970845,187206038
150939846,258796003
150939846,431747142
2374422052,3857778
150975261,428664489
150959549,17346153
150936037,430547728
150939846,258796003
150972830,119998477
0,14567633
977967666,44373070
150939846,25714968
150970845,187206038
2374422052,4858949
150939846,258796003
2374422052,47655254
977967666,258796003
150959549,428158592
2374422052,206208359
0,428251214
150939846,187696116
2404270129,397766412
0,8009691
150970845,445732930
150939846,42693473
150939846,361877040
0,432058918
2374422052,430960014
2374422052,258796003
150940157,1117175
150936037,431425306
150977876,353152177
2374422052,258796003
150939846,23316438
0,412622282
150959549,139011270
150970845,37371892
150959549,1750768
0,2497413
231658837,107434423
150975261,107434423
231658837,107434423
150975261,107434423
0,430433073
2374422052,107434423
231658837,107434423
231658837,107434423
231658837,107434423
0,430956774
0,104834083
2374422052,415867520
150975261,5127387
150975261,428943342
150970845,370998684
150946182,144464133
150975261,2085820
150939846,767091
150970845,419386771
150972830,58642800
150970845,430647091
150936037,32262937
150939846,92165936
150959549,316012822
2374422052,258796003
150940157,432527532
150940157,310761349
0,432185937
2374422052,59411393
150972830,256317110
2404270129,25721147
0,32169894
150959549,432675332
150938688,6171563
977967666,258796003
150939846,258796003
0,19484972
2374422052,96038005
2404270129,148939282
0,12178570
150946182,92529203
150939846,23316438
150939846,258796003
150970845,20339860
0,16976766
150939846,431747142
150939846,431747142
150939846,431747142
150939846,431747142
150939846,431747142
150939846,431747142
150939846,431747142
150972830,97052825
0,79734048
0,435719143
0,432619069
150977876,121688409
150939846,398317720
231658837,23165254
0,121688409
231658837,339414830
231658837,28379912
150946182,807116
0,366747971
2374422052,314324381
150940157,314324381
2374422052,398317720
2374422052,433937708
150946182,104834083
2404270129,385021064
2404270129,109283396
150946182,314324381
150959549,123468144
150975261,314324381
0,433939368
2374422052,434923766
150959549,123468144
150939846,10623727
2404270129,104834083
0,79734048
0,267655311
0,420772388
150970845,39063067
2374422052,25110157
150940157,432527532
150959549,257580933
150959549,1849458
2374422052,398317720
150939846,114587410
150959549,106751031
150946182,436188583
0,46304181
2404270129,80333752
977967666,19190587
150939846,42942539
150946182,71220324
150946182,104834083
150939846,258796003
150975261,436404870
0,434847038
150972830,77347820
150970845,436417936
150940157,109645574
0,104834083
150970845,104834083
0,3074414
2404270129,263243483
150975261,398317720
150939846,37257444
231658837,107434423
2404270129,107434423
2374422052,92742089
0,435051427
231658837,398317720
150975261,435418838
2374422052,398317720
2374422052,258796003
2374422052,38189524
150975261,48869167
2374422052,3850986
150977876,374054982
2404270129,80333752
150970845,438819456
150936037,436672049
150959549,38697694
150977876,50472118
2404270129,107434423
150970845,217390660
0,40623437
0,178506098
150970845,377551439
150970845,407865779
2404270129,367697136
2404270129,367697136
150972830,435043120
150940157,2611560
2404270129,88566861
150940157,439023898
2404270129,88566861
2404270129,5887
150972830,7435040
0,209142715
150959549,12086787
0,209142715
2374422052,398317720
150939846,152054016
231658837,107434423
2404270129,107434423
2404270129,107434423
150939846,3974279
150972830,439171297
150975261,1318156
150977876,314324381
0,34797993
2404270129,107434423
2404270129,107434423
2404270129,437189329
150975261,107434423
2404270129,163477356
150940157,213636683
231658837,385258819
2374422052,436654232
231658837,107434423
231658837,107434423
150939846,219526255
2374422052,132222445
2374422052,11553494
150959549,16414205
2374422052,436654232
2374422052,436654232
150939846,219526255
150951309,50721606
0,157974527
150959549,79576430
150939846,258796003
0,436653376
0,158613703
150972830,439171297
2404270129,367697136
150972830,439171297
150975261,11279351
150970845,85162497
150970845,238741480
150972830,439171297
150972830,439171297
150939846,107434423
0,121688409
2374422052,44850521
150977876,2208131
150946182,50721606
150977876,3930205
231658837,339414830
150936037,398317720
150977876,10087066
150938688,437027959
0,30175908
2404270129,439867609
2404270129,104834083
150946182,99932610
0,436782022
150959549,415326644
150959549,415326644
977967666,258796003
977967666,258796003
150939846,438742325
150959549,5469163
150946182,5325329
2404270129,263945439
150946182,284039463
150977876,121688409
150946182,99932610
150940157,432527532
150972830,7435040
0,438803462
2374422052,24672125
150939846,258796003
150977876,241584087
2404270129,107434423
0,880937
150972830,7435040
2374422052,113480449
150970845,199447906
150970845,4942505
2374422052,75299872
150951309,50721606
0,3074414
977967666,3074414
2374422052,61892067
150977876,437161942
2404270129,36960707
150977876,271663656
150977876,271663656
2404270129,107434423
2404270129,107434423
150939846,107434423
2404270129,86157147
2374422052,36370441
2404270129,104834083
0,104834083
150938688,65159031
0,441398074
150939846,107434423
0,125457071
150939846,34779932
0,94125849
0,252868523
150970845,8009691
150970845,8009691
150977876,441000509
0,398339477
0,125158710
150946182,435618797
150959549,115592523
150940157,48005494
150940157,48005494
150951309,312662739
150936037,104834083
977967666,299224265
150972830,97052825
150972830,439171297
150972830,439171297
150972830,439171297
2404270129,441857569
0,60843140
150977876,441321609
150975261,102291185
231658837,107434423
150939846,107434423
150939846,107434423
150939846,107434423
150975261,127402958
977967666,171385784
0,82954285
2374422052,48005494
150970845,90537892
150975261,2744582
150970845,121688409
150940157,398317720
150946182,99932610
2374422052,91504451
150970845,90655724
150972830,7435040
2404270129,88566861
0,125158710
2404270129,88566861
150972830,38082225
150975261,178613587
0,3074414
150939846,104834083
2404270129,121688409
0,104834083
2404270129,104834083
0,207773925
2374422052,432371701
0,9167897
150939846,398317720
231658837,107434423
231658837,107434423
150940157,107434423
150977876,241584087
150946182,124789542
0,142452670
0,63728784
0,444050089
2374422052,41551465
150939846,107434423
150939846,107434423
150977876,444069423
0,125158710
2374422052,4656446
150946182,104834083
0,48005494
150940157,107434423
150940157,107434423
150940157,107434423
231658837,107434423
150940157,107434423
977967666,125158710
2404270129,183583319
2404270129,80333752
150939846,255838177
150938688,328889
2404270129,359069961
0,49654701
0,403552571
0,48638331
977967666,125158710
0,265276704
231658837,128560768
2374422052,25110157
0,37843551
150977876,340706410
150940157,213636683
0,13634020
0,37843551
0,403341889
150939846,107434423
150940157,107434423
231658837,107434423
231658837,107434423
231658837,107434423
150970845,14170421
231658837,107434423
2374422052,442933026
150939846,38719999
150977876,443308434
977967666,14410931
2374422052,25110157
150939846,107434423
231658837,107434423
2374422052,112624618
150940157,76250871
2374422052,121688409
150939846,107434423
150946182,107434423
150946182,107434423
150938688,20656972
150936037,436672049
150936037,436672049
150975261,271110898
150975261,48005494
231658837,429003869
977967666,125158710
2374422052,73618790
150970845,5944038
231658837,107434423
0,60646339
0,11640857
2404270129,104834083
150940157,398317720
150939846,398317720
150959549,445730498
150959549,4137246
977967666,3074414
977967666,48005494
150959549,83220617
150959549,175660704
2404270129,67798837
150970845,246393790
150940157,25110157
0,1619557
150970845,128153634
2404270129,143060164
231658837,312662739
150946182,9060841
0,208528873
6152786240,200662655
150975261,28420265
150970845,438202276
0,241568755
2374422052,51372899
2404270129,50402335
150939846,435998927
150972830,36572060
150939846,20938463
0,10351635
2404270129,179254749
2374422052,446085930
0,446436639
2404270129,386420269
2374422052,61892067
150972830,447294178
0,110276146
231658837,314324381
150970845,104834083
2404270129,446597020
2404270129,104834083
2374422052,86601911
0,298721073
977967666,3074414
150940157,6909470
0,71132731
0,4071088
0,447658179
150946182,10211989
150970845,446538637
2374422052,428305135
231658837,446538637
150970845,446538637
150970845,446539146
150940157,104834083
150939846,104834083
2374422052,258796003
150975261,446539146
0,446538637
150975261,446538637
150970845,446538637
2404270129,446539146
2374422052,446539146
0,446539146
2404270129,446539146
150938688,446539146
231658837,446539146
0,446539146
2404270129,446539146
0,446539146
0,446539146
0,446539146
0,446539146
150975261,5325329
150970845,63986971
2374422052,446539146
2404270129,446539146
150970845,446539146
2404270129,446539146
150939846,446539146
231658837,446539146
2404270129,446539146
2404270129,446539146
0,446538637
2404270129,446538637
0,446538637
0,446539146
2404270129,446539146
2404270129,446539146
2404270129,446538637
150946182,446538637
150946182,446539146
150946182,446539146
2404270129,446539146
150977876,446539146
150939846,258796003
150939846,258796003
150939846,258796003
150940157,446539146
150940157,446539146
150936037,446539146
150939846,446539146
150939846,446539146
150946182,446539146
150975261,159891328
0,71979031
150939846,299224265
0,189505766
150938688,1606510
150959549,92742089
0,39834464
150959549,92742089
150975261,428155868
150970845,425623610
231658837,76815241
0,26492836
150975261,448774474
150939846,107434423
2404270129,69252269
0,7697679
150940157,22060525
150939846,4376788
150936037,65158746
150972830,102005751
150939846,4376788
150977876,448595855
0,104834083
0,229095817
150939846,72193598
150977876,423366262
0,1363229
0,121688409
0,124471331
150977876,6179105
0,241568755
150970845,2085932
977967666,3074414
150946182,99932610
0,451529279
0,10833493
0,99259012
150975261,398317720
150977876,268194768
2404270129,386420269
2404270129,386420269
150975261,107434423
150940157,107434423
150946182,398317720
0,398317720
150946182,38770752
977967666,432527532
150939846,258796003
150938688,176643329
150975261,107434423
150946182,48005494
150940157,359069961
2374422052,421964201
150959549,127069597
150946182,48005494
150977876,2996095
150939846,314324381
2374422052,104834083
150938688,402873285
0,87664227
2404270129,29076304
150936037,26231999
150959549,123468144
2404270129,107434423
150939846,258796003
150946182,107434423
150946182,107434423
0,107434423
231658837,48005494
150946182,17170856
150940157,142348751
977967666,258796003
231658837,452014951
0,51856061
0,107434423
231658837,452014951
150977876,432675332
150939846,107434423
150940157,107434423
150940157,107434423
150940157,107434423
231658837,452014951
2404270129,386420269
231658837,452014951
977967666,432527532
231658837,452014951
231658837,452014951
231658837,452014951
231658837,452014951
2374422052,152734194
977967666,123468144
2374422052,2881621
150939846,25319995
2374422052,441179930
2404270129,48005494
150959549,450035777
2404270129,48005494
0,22204232
150975261,65159031
150959549,230287218
0,92742089
150936037,398317720
150936037,5163147
150940157,44877097
0,4656446
2374422052,61892067
0,3974279
150939846,3147600
0,25407483
6152786240,24952573
2404270129,110371594
2374422052,450366191
150946182,107434423
150939846,13700761
231658837,23165254
231658837,23165254
150939846,96383376
150939846,450537528
231658837,314324381
0,379462222
0,449870098
150939846,299301044
150972830,104834083
2404270129,104834083
977967666,407735842
150940157,107434423
150972830,199447906
150975261,107434423
150946182,30847377
150975261,107434423
150946182,99932610
150975261,107434423
150975261,107434423
150975261,107434423
150946182,107434423
2404270129,107434423
2374422052,48441443
150970845,13936276
2404270129,453076802
977967666,432527532
2404270129,88566861
150946182,453085054
2404270129,51704372
2374422052,19048175
150946182,439304067
150959549,151190425
150940157,104834083
150959549,107434423
150959549,107434423
150959549,107434423
150959549,107434423
2404270129,372982351
150959549,7881708
2404270129,48005494
150970845,207773925
150975261,28420265
231658837,432675332
150972830,48646454
150977876,454217757
150946182,107434423
150975261,451090013
231658837,72342735
150970845,418944932
2404270129,238425582
150970845,47332984
0,6137030
2404270129,66843233
2404270129,107434423
150959549,107434423
150959549,107434423
977967666,258796003
150972830,424482132
150959549,107434423
150959549,107434423
150959549,107434423
150959549,107434423
150946182,359069961
0,411134669
150939846,1400144
0,104834083
0,87980538
150939846,48005494
150975261,115845030
150972830,121377906
150959549,230287218
150977876,419524150
150938688,171628253
2404270129,446597020
2374422052,258796003
2404270129,150488044
231658837,88569866
0,51517056
2404270129,456675170
0,448465822
150939846,25319995
2404270129,25361693
2404270129,42208598
150959549,289666185
2374422052,152734194
2404270129,359069961
0,9364055
150946182,99932610
0,3169976
0,22414188
977967666,258796003
2404270129,107434423
150939846,460561
2404270129,109283396
150938688,457152560
6152786240,455198699
150946182,56124518
150939846,25110157
231658837,357567003
150946182,6897415
150946182,8009691
2374422052,4656446
150939846,9460263
150946182,263502162
231658837,107434423
977967666,99528063
6152786240,178324623
150939846,69399109
2404270129,386420269
2374422052,54812088
0,93669300
2404270129,86206483
150977876,54812088
150939846,48005494
2404270129,456516071
150970845,419386771
977967666,258796003
2404270129,407735842
231658837,452014951
2374422052,273803822
231658837,452014951
0,1363229
231658837,452014951
231658837,452014951
231658837,452014951
231658837,452014951
231658837,452014951
231658837,452014951
2404270129,421139012
150940157,706333
150938688,390701076
150940157,121688409
150946182,30847377
150939846,455695696
0,310761349
0,457993631
150946182,41320477
150939846,25319995
150959549,455232018
2374422052,33439044
150938688,12429415
0,56740985
2374422052,48005494
2404270129,162181553
2404270129,17467433
0,245850631
0,448465822
150972830,458157681
0,110276146
0,110276146
150972830,21829341
231658837,107434423
150977876,40306585
150959549,451292470
150936037,37580299
2374422052,455238316
977967666,258796003
0,48005494
2374422052,453848568
150938688,446550842
0,28653007
2374422052,258796003
0,451696212
0,165390
2374422052,46301279
2404270129,29667826
0,458295751
150975261,215426444
150946182,3129714
2404270129,107434423
2404270129,107434423
231658837,107434423
231658837,107434423
2404270129,107434423
2404270129,107434423
2404270129,107434423
2404270129,107434423
150939846,104834083
0,9060841
231658837,107434423
231658837,107434423
150972830,383784618
150972830,48646454
150972830,48646454
150975261,215426444
2404270129,107434423
2404270129,107434423
2404270129,107434423
150959549,394977970
150959549,104834083
150959549,131000753
0,275126297
0,86320269
2404270129,104834083
231658837,107434423
231658837,107434423
231658837,107434423
0,45915749
150946182,99932610
150970845,257789356
150972830,458157681
150972830,458157681
2404270129,107434423
2404270129,107434423
150975261,409129017
6152786240,86175230
977967666,258796003
150959549,263502162
2404270129,458906403
231658837,107434423
231658837,429003869
0,6137030
977967666,432527532
150936037,455358496
150940157,18817973
977967666,258796003
2404270129,456516071
977967666,258796003
150972830,3189785
150940157,107434423
977967666,123468144
150939846,19813300
150959549,121688409
0,121688409
150975261,278405609
150975261,459759856
150946182,11026751
0,18690290
2404270129,263502162
150940157,107434423
231658837,107434423
0,4656446
2404270129,161070422
150959549,151190425
0,461777855
2404270129,395614
231658837,107434423
150940157,107434423
150940157,107434423
2374422052,104834083
150975261,69090648
2404270129,386420269
977967666,432527532
977967666,432527532
150975261,431498801
150946182,354857797
150975261,215426444
150940157,359069961
150946182,12969889
0,172036746
2404270129,107434423
2404270129,107434423
150939846,25110157
0,40623437
150975261,309387078
231658837,107434423
150946182,359069961
150939846,462250797
0,47132895
2404270129,18744758
0,398317720
150946182,31187125
150939846,1121532
2404270129,359069961
2404270129,86157147
150975261,263502162
231658837,88569866
150946182,263502162
150970845,26180017
150946182,263502162
0,263502162
2404270129,263502162
0,3034912
231658837,107434423
150940157,107434423
150940157,107434423
2404270129,107434423
2404270129,107434423
2404270129,107434423
150940157,107434423
231658837,263502162
150946182,263502162
2404270129,407735842
150940157,432527532
150975261,460601178
0,104834083
150939846,462408573
977967666,432527532
150972830,280978508
0,301062647
150938688,15672916
150970845,359069961
150972830,4392534
150940157,20439734
150959549,147540791
2374422052,4608651
150959549,398317720
2374422052,48441443
977967666,3034912
150940157,247088829
150946182,7435040
0,427021161
150940157,247088829
0,19484972
150939846,258796003
150939846,258796003
150972830,462796256
150939846,2048007
2404270129,92380335
150946182,104834083
0,49509884
150936037,43446280
0,238425582
2404270129,386420269
231658837,107434423
231658837,107434423
2404270129,107434423
2404270129,107434423
0,6137030
2374422052,5479720
150972830,407735842
231658837,136424005
2404270129,325135786
150975261,461092923
150946182,99932610
150938688,390701076
150946182,3129714
2374422052,7652593
150970845,54812088
6152786240,54812088
2374422052,5479720
150959549,143060164
150939846,26648538
150939846,26648538
231658837,107434423
150939846,461777855
150946182,461228814
2374422052,461925085
150975261,459759856
150946182,3129714
0,2144954
2374422052,31727383
150939846,25110157
2374422052,28420265
150946182,3129714
150946182,3129714
150946182,263502162
2374422052,398317720
231658837,107434423
2374422052,122586837
2404270129,445116902
2404270129,461476302
2404270129,403135801
2404270129,288485601
150970845,1393423
150970845,24134769
6152786240,86175230
0,398317720
150959549,145720154
150940157,107434423
150946182,433604399
2374422052,359069961
2404270129,452014951
0,39834464
2374422052,48088339
0,5755632
231658837,107434423
2404270129,386420269
150946182,7435040
2374422052,462848923
150972830,257179816
150939846,398317720
0,398317720
231658837,84176232
150970845,459404967
150938688,317871568
150936037,26231999
6152786240,245855406
150936037,1543665
150977876,52709505
150977876,21374074
0,121688409
150938688,136987314
231658837,179687197
231658837,1639677
150959549,3114288
231658837,384965760
150970845,92742089
150977876,151184281
150970845,150314867
150977876,25749669
150977876,25749669
0,403793744
0,951427
150977876,254175334
150977876,226403339
150970845,358292517
0,437189329
0,403793744
0,403793744
0,403793744
150977876,61308056
150970845,201689124
0,12156808
0,67661991
150972830,457530182
150977876,38862898
150938688,317871568
150975261,44206980
150977876,407971877
150977876,10477566
150946182,96336138
150938688,435279521
150970845,64209525
150959549,5433085
150970845,416716660
150977876,149757297
150959549,33439044
150959549,363144876
150970845,384256
150959549,120431033
150977876,6865216
150959549,384396856
150938688,445273065
150972830,2882164
150959549,415922564
150975261,19976706
150959549,2172953
0,22491290
0,104834083
150977876,446539146
150959549,2372743
150938688,70419605
150959549,221730050
150959549,79402947
150977876,364593250
150959549,64695502
150959549,250973022
150959549,13103462
150959549,336685365
150939846,347488368
150975261,44206980
150972830,30152481
150959549,13200167
150977876,449841540
150977876,44206980
150959549,414195658
150938688,400489936
150959549,301531648
150959549,28804977
2374422052,342103777
2374422052,10104021
2374422052,28991907
150939846,1121532
150938688,53040016
150975261,418964723
150977876,407971877
0,403793744
150977876,138170760
2404270129,448257792
150977876,35786414
150975261,270868909
150959549,1531505
150977876,151184281
150959549,112448661
150970845,48180916
150977876,151184281
150938688,427694626
150977876,151184281
150977876,151190425
150977876,25749669
150977876,25749669
0,951427
150938688,166666674
150977876,151184281
0,403793744
150977876,64947392
0,403793744
0,403793744
150972830,225993867
0,11695032
150938688,75556713
150970845,86614640
150972830,193023955
150938688,952510
150970845,4994359
150970845,120294050
0,41431805
150970845,11700431
0,212991727
231658837,310761349
231658837,310761349
150972830,10373794
0,88559640
0,7536766
150970845,4994359
150977876,890326
150977876,254175334
150972830,193023955
150970845,4994359
150970845,442423321
150977876,401457048
150977876,4873200
150939846,7076008
0,459383756
150939846,828164
150959549,264204895
150977876,422214775
150977876,23165254
150972830,121968404
150938688,317871568
231658837,2033580
150938688,398317720
0,446539146
150977876,423765042
150970845,25383292
150959549,30162646
150977876,403563664
150977876,25443744
150959549,58094332
150938688,427694626
150959549,248072706
150959549,104834083
150959549,74326477
150975261,30476604
150959549,51601507
150959549,5357895
150977876,151190425
150939846,28427503
150977876,302194048
150959549,54812088
150938688,435279521
150972830,2399211
150977876,66772521
150977876,121688409
150977876,182110432
150938688,53040016
150977876,390968710
150972830,41500811
231658837,38014746
150959549,29934463
231658837,114228
150972830,51928443
150938688,435279521
150977876,228319510
150938688,58893849
150972830,46186003
150938688,43954679
150938688,11021782
150972830,58786324
150959549,68158352
150959549,415922564
150977876,366976472
150972830,47740883
150972830,203660825
150959549,120945981
150959549,22055187
150959549,129468832
150959549,58304996
150938688,155125933
150938688,446539146
150977876,449841540
150959549,446543072
150977876,346950622
0,22491290
150977876,346950622
150959549,7450358
150977876,151190425
150959549,250973022
150939846,161841146
150959549,58094332
150977876,136654539
150959549,303164459
150959549,111056987
150959549,65158746
150959549,415922564
150972830,193023955
6152786240,238425582
150977876,20913634
150975261,32780335
0,28319832
150975261,44206980
150959549,115260507
150977876,459418464
150959549,446543072
150975261,230287218
150938688,435279521
150977876,7403745
150977876,18329294
150977876,449841540
150938688,435279521
150959549,121688409
150938688,435279521
150959549,4431048
150938688,79161297
150938688,435279521
150959549,286889835
150959549,250973022
150959549,13996868
150938688,70419605
150959549,228332961
150959549,250973022
150959549,156837004
150959549,147842330
150939846,23227917
150959549,126511331
150977876,20913634
150959549,17523418
0,28319832
150959549,30317824
150959549,188538325
150977876,268241047
150938688,16438135
150959549,427885837
150959549,51601507
150977876,151190425
150975261,44206980
150959549,381147191
150938688,5068266
150959549,218454418
150959549,415922564
150959549,121688409
150977876,357352292
150938688,23724256
150972830,23629550
150959549,13200167
150975261,230287218
150977876,378152763
6152786240,65802228
150977876,18200384
150959549,414338593
150959549,216673757
231658837,36390224
150972830,3903741
150977876,268690467
0,448872479
150970845,433024286
