listing_id,host_id
51229468,340706410
51229803,5308727
50972745,20238688
50977117,402330479
51229962,98913111
50981471,6066391
51253116,16258444
51263519,238425582
51267207,39834464
50990537,107434423
50990784,34797993
51267465,44396588
51268745,39834464
50991421,412463063
51269534,236420562
51270132,25110157
50992310,28420265
50993665,243989608
50993700,541036
50994006,111812937
51279846,85091108
50994901,170652190
51287658,415322199
50995187,124471331
50999501,81150668
51291884,373292653
51292103,402330479
51000217,129774306
51323246,189578858
51326365,359069961
51327984,28420265
51010345,107434423
51017332,27756359
51328189,80275196
51022375,386420269
51472185,34923136
51329351,415709037
51472581,48005494
51474865,78134139
51347012,27568875
51489333,47745000
51348162,18494044
51348685,3685541
51349042,264641633
51502447,3425781
51350294,407735842
51354695,107434423
51502807,417181434
51359745,24212314
51504917,20493911
51511191,4858949
51363244,101954506
51370408,359069961
51378567,407735842
51519149,255614477
51388695,95178017
51525440,236572187
51392565,29666316
51532512,417867406
51402143,85120723
51539807,417530134
51407786,416350114
51413359,372982351
51427228,280697623
51544465,271663656
51435340,79736315
51553703,1743126
51439726,107434423
51449263,6171114
51451832,359069961
51556243,417659573
51454844,3539890
51460263,107434423
51460382,107434423
51558091,366747971
51466617,6230976
51471116,58264777
51471201,359069961
51471213,359069961
51471221,359069961
51471224,359069961
51738969,107434423
51558728,407735842
51563443,80333752
51564394,25110157
51565878,396713549
51743559,378977387
51566845,33360
51745157,410506108
51574071,107434423
51574085,107434423
51576885,297257820
51745656,3351141
51581281,28420265
51584016,28420265
51584844,28420265
51745947,419200748
51751906,258796003
51751977,258796003
51585395,353152177
51752858,28474071
51754000,152734194
51587153,407735842
51599231,409129017
51759788,80259360
51602059,135583295
51602134,4614133
51767294,19403115
51768062,419372984
51770812,258796003
51770851,258796003
51771092,258796003
51771119,258796003
51605941,194808915
51613147,107434423
51613159,107434423
51618804,359069961
51771297,258796003
51621701,213636683
51773448,263945439
51622888,399759096
51624423,409129017
51774769,94202110
51625558,409129017
51635210,398317720
51782245,397179876
51639680,14695150
51642691,121688409
51782673,57809717
51783257,24089598
51642987,17896612
51785689,199565129
51797508,415326644
51643332,402330479
51643422,402330479
51644072,1608733
51803618,3674895
51644297,1608733
51644636,15357605
51650986,409129017
51806061,18930841
51654116,106450267
51812391,107434423
51665509,424861144
51818325,104834083
51671008,258796003
51819272,48005494
51672236,258796003
51681273,107434423
51822249,5439562
51681372,107434423
51681391,107434423
51689814,418776029
51822515,419818613
51826667,3677488
51696522,24336313
51828509,11346794
51697464,50250626
51829685,42324567
51830128,42324567
51705845,91755483
51836659,107434423
51713252,26231999
51840022,419944140
51844154,42931551
51844194,104834083
51844222,104834083
51717316,99932610
51717394,341021109
51860781,29666316
51718285,34118872
51726850,99932610
51862505,385511631
51728611,99932610
51730828,60818835
51731627,48005494
51731698,412922799
51866202,385520586
51732282,258796003
51867680,41214779
51732756,80333752
51733117,258796003
51733127,258796003
51734103,258796003
51734117,258796003
51734710,29193395
51883468,199744559
52086672,1247007
51895459,18223187
51895998,107434423
51901349,107434423
51901364,107434423
52087572,99932610
51904781,187206038
52088261,264641633
52091582,41432369
51905212,285677887
51910092,65158746
51934820,21749946
52110111,3674895
51947679,407735842
51954763,107434423
51956996,107434423
51957009,107434423
52115838,96038005
52131716,63674214
51959550,28763024
52135518,3220148
51963416,29193395
52143683,35065561
51971558,403341889
51987980,80333752
52007656,421146871
52145713,14104932
52148357,4730169
52152077,354857797
52009884,12389678
52010634,116003864
52013086,48005494
52013313,207773925
52152853,12397907
52153305,411134669
52153476,345060168
52025103,378310820
52029008,48005494
52029014,48005494
52029015,48005494
52029017,48005494
52155542,12649997
52032005,11377707
52164576,208594257
52043032,411134669
52165568,246393790
52166770,340706410
52168106,4874276
52055571,421608872
52169867,340706410
52170091,340706410
52170221,340706410
52170330,340706410
52170481,340706410
52170713,340706410
52170918,340706410
52172341,102294510
52172965,131000753
52175053,28379912
52058504,423159304
52187857,402210661
52060228,157858903
52064963,359352438
52188595,407735842
52195480,410010562
52195968,410010562
52070044,262124020
52196189,410010562
52197301,410010562
52199093,340706410
52199267,49297423
52199273,340706410
52199689,340706410
52073421,4186409
52084696,49297423
52335026,180543579
52201078,422565085
52345747,253059
52206372,340706410
52206410,340706410
52220024,195256306
52351595,18665153
52357119,410010562
52368417,5439562
52220912,374054982
52368612,340706410
52226418,7435040
52226881,398317720
52369825,2426183
52236081,422845059
52373676,20427761
52239280,423935968
52385798,27130675
52386879,23165079
52240141,368076748
52391547,22416652
52241156,187206038
52241573,340706410
52241591,340706410
52244634,80333752
52245855,80333752
52402978,183750232
52406448,219526255
52406576,219526255
52255237,107434423
52259571,340706410
52259577,340706410
52261508,63674214
52261895,423026895
52411367,6550306
52412471,256317110
52263159,28420265
52417453,219526255
52423852,5325329
52423857,396946288
52264286,63674214
52268987,15740459
52424432,340706410
52425210,3391101
52425692,152734194
52425704,340706410
52269347,10289892
52280886,31187125
52282887,14018935
52426761,340706410
52429099,7435040
52285360,74011801
52289467,223891615
52430316,189740568
52300162,5325329
52439714,165482347
52300674,152734194
52450516,2604746
52323236,1671337
52454090,151190425
52325166,7075688
52456757,102905968
52326139,37780269
52472148,9360273
52331895,116740214
52332217,37780269
52333274,39548482
52488412,138628389
52334612,18055280
52334964,282560
52640560,425937581
52492530,53187582
52640665,425937581
52649180,423026895
52652157,24797644
52494760,399759096
52495083,116740214
52497402,314324381
52654348,425400199
52499149,451467
52506678,107434423
52506764,107434423
52508100,121688409
52655453,425573747
52655676,225034304
52515592,64929
52658221,114731080
52517322,256317110
52659176,7435040
52659234,3074414
52659355,7435040
52659389,340994747
52659465,7435040
52659854,193954244
52518487,369844359
52518496,33252232
52659991,142063843
52518694,424931782
52668443,15135436
52527365,85916664
52668560,179254749
52674987,8146482
52675467,145395136
52529262,44373070
52535506,199447906
52540003,425259438
52677189,398317720
52687366,104834083
52687397,104834083
52687415,104834083
52692463,80333752
52692588,398317720
52694906,78134139
52552824,4656446
52555262,386420269
52555603,28420265
52702608,239130549
52556799,10903708
52706290,426661122
52564340,421106528
52708072,165390
52708294,123468144
52708295,123468144
52708728,188927517
52567461,77535999
52584522,258796003
52718445,7008342
52594415,253059
52719504,46771655
52721625,63674214
52599146,258796003
52721927,230287218
52601859,20329893
52609914,107434423
52733946,213636683
52735601,27833938
52743540,25061321
52609983,107434423
52753541,35476404
52614753,23955020
52756023,59626676
52615706,425920527
52617675,425937581
52617676,425937581
52625216,107434423
52625263,107434423
52625334,107434423
52625341,107434423
52756136,104834083
52758831,20521336
52758938,59626676
52759367,51321207
52626616,230287218
52759499,59626676
52759612,59626676
52761156,84970686
52627845,107434423
52761885,117925421
52631794,406445079
52634421,425936962
52765112,314324381
52634555,229088971
52778420,116610090
52635851,199447906
52779086,314324381
52780817,424931782
52785570,107434423
52785653,107434423
52785667,107434423
52791612,427093209
52639007,121020756
52640216,425937581
52640354,425937581
52640462,425937581
52794086,5325329
52863172,258796003
52870672,107434423
52870736,107434423
52794527,399759096
52797916,425403279
52888134,3074414
52798397,92529203
52892712,107434423
52905417,314324381
52808450,418944932
52905974,426237006
52810457,969503
52922029,258796003
52936133,56773827
52813291,525710
52944275,25110157
52814094,376039037
52815537,21892416
52950234,51016727
52816200,21892416
52820415,167706794
52952790,23498834
52953820,258796003
52955850,123468144
52829004,78134139
52966741,217106838
52829579,78134139
52829753,9429356
52986522,427025860
52840676,386420269
52988505,39834464
52845143,424931782
52857375,104834083
52992504,23662629
52857385,104834083
52859528,7729474
52995284,7435040
52861062,28420265
52996562,36381569
52861602,118412894
53006022,238425582
53007134,99932610
53009988,385520586
53011739,373549227
52861972,183750232
53222194,162181553
53012265,314324381
53231808,429298797
53013113,48416955
53232931,23616276
53015126,429183738
53024399,107434423
53024480,107434423
53026652,35235304
53234423,255614477
53028155,429183738
53235477,59208064
53029773,147197033
53049664,10903708
53061077,121688409
53235771,100208194
53239316,402210661
53241763,185272097
53242934,78200046
53079254,89729299
53080544,287232239
53090026,297257820
53243136,77936783
53247032,314324381
53249808,107434423
53107083,429923812
53249943,340706410
53253018,430547728
53107692,410570167
53112557,183354712
53254343,430547728
53116778,65212742
53118717,107434423
53118764,107434423
53118807,107434423
53118811,107434423
53256499,423765042
53257837,33236866
53120448,11640857
53122191,314324381
53258398,21892416
53259331,385511631
53127334,72191276
53263324,207773925
53264661,425060306
53130362,430106444
53131825,427025860
53131909,430106444
53268605,107434423
53268660,107434423
53268780,107434423
53268785,107434423
53268931,107434423
53269054,107434423
53272402,219526255
53132174,380711893
53132286,430106444
53272862,219526255
53272938,219526255
53275900,238425582
53132811,33299005
53276899,112624618
53143412,104834083
53278095,63563313
53145114,104834083
53279341,421146871
53296264,91755483
53148020,1643089
53149013,80333752
53296873,91755483
53152497,28420265
53155876,80333752
53298186,9819174
53158071,46554969
53158179,314324381
53164316,104834083
53300813,4656446
53170189,4942505
53307214,121688409
53308710,213636683
53309416,68756306
53171164,80333752
53310594,429555775
53171440,28420265
53313745,429975853
53171672,187206038
53314235,258796003
53327340,431747142
53176450,3857778
53181900,428664489
53327630,17346153
53185878,430547728
53328635,258796003
53331218,119998477
53189550,14567633
53199415,44373070
53337785,25714968
53200135,187206038
53202124,4858949
53343453,258796003
53347880,47655254
53203298,258796003
53355863,428158592
53210503,206208359
53356608,428251214
53212583,187696116
53213405,397766412
53221657,8009691
53358814,445732930
53362682,42693473
53465687,361877040
53363052,432058918
53473670,430960014
53363134,258796003
53363555,1117175
53474274,431425306
53371373,353152177
53481134,258796003
53382421,23316438
53484051,412622282
53484133,139011270
53383770,37371892
53487433,1750768
53387188,2497413
53488506,107434423
53488565,107434423
53488641,107434423
53488659,107434423
53395722,430433073
53507513,107434423
53507580,107434423
53507662,107434423
53507807,107434423
53396648,430956774
53515507,104834083
53397069,415867520
53516336,5127387
53398773,428943342
53526366,370998684
53402998,144464133
53542391,2085820
53420360,767091
53545190,419386771
53549073,58642800
53430532,430647091
53432514,32262937
53558257,92165936
53559731,316012822
53559879,258796003
53433202,432527532
53576187,310761349
53583823,432185937
53434767,59411393
53584404,256317110
53435141,25721147
53585195,32169894
53436846,432675332
53586172,6171563
53592911,258796003
53449076,258796003
53594378,19484972
53451135,96038005
53594664,148939282
53594720,12178570
53462396,92529203
53596025,23316438
53611851,258796003
53463556,20339860
53464012,16976766
53614378,431747142
53614957,431747142
53615309,431747142
53615320,431747142
53615332,431747142
53615357,431747142
53615377,431747142
53785266,97052825
53786724,79734048
53793013,435719143
53621885,432619069
53623289,121688409
53795269,398317720
53627117,23165254
53641190,121688409
53798999,339414830
53648031,28379912
53799101,807116
53650221,366747971
53653483,314324381
53653651,314324381
53816253,398317720
53816437,433937708
53659090,104834083
53819403,385021064
53662522,109283396
53663532,314324381
53663673,123468144
53663685,314324381
53825576,433939368
53827313,434923766
53664476,123468144
53665085,10623727
53828502,104834083
53828562,79734048
53830637,267655311
53671893,420772388
53832023,39063067
53673580,25110157
53674982,432527532
53834342,257580933
53834727,1849458
53845475,398317720
53846850,114587410
53675251,106751031
53848913,436188583
53675673,46304181
53688454,80333752
53851843,19190587
53852055,42942539
53689614,71220324
53861765,104834083
53867135,258796003
53876488,436404870
53690611,434847038
53707413,77347820
53878251,436417936
53717282,109645574
53718010,104834083
53718199,104834083
53729372,3074414
53879124,263243483
53735092,398317720
53740692,37257444
53749431,107434423
53749519,107434423
53756694,92742089
53879356,435051427
53759600,398317720
53760614,435418838
53881175,398317720
53893335,258796003
53770284,38189524
53895356,48869167
53772257,3850986
53901135,374054982
53904424,80333752
54129542,438819456
53905330,436672049
53907289,38697694
54131555,50472118
53917635,107434423
53919043,217390660
53919716,40623437
54132278,178506098
54140410,377551439
53920070,407865779
54142920,367697136
54143037,367697136
53923907,435043120
54149987,2611560
53936938,88566861
54151911,439023898
53936958,88566861
53941212,5887
54161219,7435040
54166095,209142715
54166171,12086787
54166543,209142715
54166731,398317720
53944176,152054016
53949289,107434423
53949365,107434423
53949438,107434423
53954033,3974279
54167854,439171297
54183990,1318156
54186259,314324381
54187056,34797993
53963890,107434423
53963912,107434423
53970407,437189329
54189915,107434423
54194607,163477356
54194622,213636683
53991600,385258819
54195259,436654232
54013127,107434423
54013196,107434423
54016301,219526255
54016376,132222445
54196876,11553494
54197697,16414205
54199945,436654232
54200049,436654232
54017072,219526255
54021817,50721606
54201609,157974527
54202246,79576430
54022980,258796003
54033463,436653376
54209514,158613703
54213743,439171297
54034953,367697136
54222105,439171297
54038699,11279351
54039014,85162497
54042908,238741480
54223052,439171297
54223279,439171297
54044862,107434423
54050221,121688409
54053740,44850521
54230523,2208131
54067023,50721606
54230610,3930205
54068511,339414830
54069990,398317720
54070059,10087066
54238275,437027959
54082083,30175908
54243138,439867609
54243179,104834083
54092132,99932610
54275259,436782022
54282065,415326644
54282094,415326644
54095235,258796003
54110802,258796003
54121098,438742325
54290716,5469163
54291186,5325329
54294970,263945439
54121872,284039463
54303510,121688409
54304058,99932610
54305545,432527532
54126397,7435040
54128002,438803462
54305743,24672125
54308576,258796003
54310007,241584087
543335185606932000,107434423
543599123356325000,880937
54314661,7435040
54318319,113480449
543614435041048000,199447906
54344240,4942505
543708837119908000,75299872
54347038,50721606
54371567,3074414
54371569,3074414
543757023449622000,61892067
54378186,437161942
54385010,36960707
54396923,271663656
54396956,271663656
543894869442308000,107434423
543895242133847000,107434423
544073060986134000,107434423
544219347103053000,86157147
54397152,36370441
544255455309672000,104834083
544274047153517000,104834083
54397466,65159031
544422745288935000,441398074
544576365951203000,107434423
503009945764078000,125457071
544923475091135000,34779932
506507205653885000,94125849
544997086040486000,252868523
508816789424006000,8009691
515245221739337000,8009691
545044368535178000,441000509
546581489221086000,398339477
547144425212789000,125158710
515390614748916000,435618797
519463085128890000,115592523
521597692065809000,48005494
521597880867717000,48005494
547232224430485000,312662739
538442071325145000,104834083
541557583435846000,299224265
547238360698282000,97052825
547322755791671000,439171297
547332503051223000,439171297
547340896478272000,439171297
547370671823018000,441857569
541742334983011000,60843140
547792651909567000,441321609
541942410509900000,102291185
542638097895900000,107434423
542645653420285000,107434423
542645934247569000,107434423
542648174525468000,107434423
547932030167366000,127402958
542717721765485000,171385784
542753821509508000,82954285
548496166982312000,48005494
548616873109731000,90537892
557835560870879000,2744582
557842603607000000,121688409
557932652392039000,398317720
548679172974223000,99932610
548834184758507000,91504451
557936996016313000,90655724
549022832418059000,7435040
549169672228791000,88566861
549202418462697000,125158710
549322483418912000,88566861
549455231947788000,38082225
557951572418601000,178613587
549689901098939000,3074414
550063150662036000,104834083
557990678062908000,121688409
550069425093923000,104834083
550077708423931000,104834083
550191586339128000,207773925
550673658296009000,432371701
558017346204972000,9167897
558196743372407000,398317720
558417085596986000,107434423
558417405070681000,107434423
558447281762087000,107434423
550961350826484000,241584087
551396181808421000,124789542
558666100416021000,142452670
551700467209533000,63728784
559332328564007000,444050089
551708532686154000,41551465
552055150503396000,107434423
552062700134849000,107434423
559346558291111000,444069423
552125777400821000,125158710
559411004706044000,4656446
552136095942125000,104834083
559557945443272000,48005494
559958056213220000,107434423
559958436379951000,107434423
559960251713647000,107434423
559960742268657000,107434423
559972827103127000,107434423
552273074454381000,125158710
552392722427839000,183583319
552457501547207000,80333752
560155386366785000,255838177
552899901492678000,328889
560223554619587000,359069961
552912697593965000,49654701
561008182524853000,403552571
561169701091522000,48638331
552931483276444000,125158710
552965658197367000,265276704
561672882967735000,128560768
561750133443379000,25110157
553026978385226000,37843551
562586791585017000,340706410
563199801381700000,213636683
563225569699492000,13634020
553116529250732000,37843551
563358098076240000,403341889
563639476596435000,107434423
563646526203046000,107434423
563651571461447000,107434423
563656596668761000,107434423
563659114422098000,107434423
553270640717343000,14170421
563661630417720000,107434423
553437173640489000,442933026
563723476660133000,38719999
553731770348577000,443308434
563900016882942000,14410931
564148009201758000,25110157
564172495181246000,107434423
564173008697861000,107434423
553757238669039000,112624618
553917969928458000,76250871
564366812780446000,121688409
554081519145238000,107434423
554082001683485000,107434423
554086542440748000,107434423
564427548887051000,20656972
554323745542756000,436672049
554382829484671000,436672049
554404527383486000,271110898
554967689041971000,48005494
564552079722844000,429003869
555135151581934000,125158710
555200861319452000,73618790
564675449446261000,5944038
564904826664676000,107434423
555770269092926000,60646339
565029731687296000,11640857
565143265892693000,104834083
556039980345049000,398317720
565193812619109000,398317720
565326938146192000,445730498
565328635059726000,4137246
556175729891933000,3074414
557172252707467000,48005494
565329570437806000,83220617
557288539742376000,175660704
565866611913804000,67798837
565975147968501000,246393790
565975949036921000,25110157
557358873333416000,1619557
566061563266271000,128153634
566341978404125000,143060164
567025063862135000,312662739
567338868653763000,9060841
571134747113760000,208528873
567463610202369000,200662655
571143189538341000,28420265
571248369087426000,438202276
567638358448578000,241568755
571578998793045000,51372899
567741635622142000,50402335
571747315167850000,435998927
568234485846124000,36572060
571945541569231000,20938463
568327621077136000,10351635
568364218886512000,179254749
571987902449288000,446085930
568416483750392000,446436639
568785878947616000,386420269
572464409786517000,61892067
572579929807795000,447294178
568854456739571000,110276146
569111794071405000,314324381
572746939029142000,104834083
569128320090920000,446597020
572958730472288000,104834083
569214851700273000,86601911
573531110357878000,298721073
569265260341646000,3074414
573783823728571000,6909470
569481052902174000,71132731
574172277686420000,4071088
574187098011393000,447658179
569493995003412000,10211989
574640997487989000,446538637
569567319415195000,428305135
574641001657543000,446538637
574641002471100000,446538637
574641009601148000,446539146
569756653399301000,104834083
570069490374017000,104834083
570423201210474000,258796003
574641013167763000,446539146
574641020147354000,446538637
574641023788187000,446538637
574641023996299000,446538637
574641030802711000,446539146
574641034520701000,446539146
574641036672353000,446539146
574641055915316000,446539146
574641058832282000,446539146
574641062282651000,446539146
574641077110679000,446539146
574641086068006000,446539146
574641095532009000,446539146
574641106939923000,446539146
574641174115719000,446539146
574671967214144000,446539146
574677856758476000,5325329
570525919937291000,63986971
574695920523214000,446539146
574695945113399000,446539146
574695978353518000,446539146
574696006135440000,446539146
574696080741142000,446539146
574696589230111000,446539146
574696616844722000,446539146
574696642682872000,446539146
574697548137724000,446538637
574697549256204000,446538637
574698197242734000,446538637
574698978990478000,446539146
574701015907825000,446539146
574701056356551000,446539146
574701070113440000,446538637
574701707639920000,446538637
574703399342929000,446539146
574703419186129000,446539146
574705331520223000,446539146
574709113376055000,446539146
574814767964680000,258796003
574815167051859000,258796003
574815330875645000,258796003
574901128113326000,446539146
574902531539600000,446539146
574902542976755000,446539146
574907845681738000,446539146
574911615897578000,446539146
575121528874846000,446539146
578397269411721000,159891328
575641448542344000,71979031
576173292223647000,299224265
578420504558283000,189505766
576275438936218000,1606510
578542318844948000,92742089
576374601610910000,39834464
578565795977105000,92742089
576693343330828000,428155868
576697298117182000,425623610
578845523263526000,76815241
576926372657274000,26492836
579047577644668000,448774474
579362581900442000,107434423
577003129788108000,69252269
577037407651375000,7697679
579689381380964000,22060525
579775965698705000,4376788
577519039238280000,65158746
577607865632471000,102005751
579793494209880000,4376788
579826895575259000,448595855
578168013671831000,104834083
578264391464592000,229095817
579954725367552000,72193598
578291809954611000,423366262
580019133040019000,1363229
580289769363996000,121688409
580344197605587000,124471331
578337903936257000,6179105
580549286339572000,241568755
580586785000151000,2085932
590540974473611000,3074414
591245610241300000,99932610
591476386394150000,451529279
581126763859088000,10833493
581237094906321000,99259012
591942023513256000,398317720
581384543348316000,268194768
592200400149997000,386420269
592200448239529000,386420269
592534389047585000,107434423
592535146991262000,107434423
592656177038749000,398317720
581834877919006000,398317720
581911734000141000,38770752
592670037602590000,432527532
582076538297321000,258796003
592746507531296000,176643329
582432819463110000,107434423
582622816369540000,48005494
592790085344304000,359069961
582623450788471000,421964201
592962808637650000,127069597
582624056629461000,48005494
593037906218247000,2996095
582636274150686000,314324381
582721930133321000,104834083
593214767219183000,402873285
582780025524879000,87664227
593546593762862000,29076304
582807807572631000,26231999
582860193423688000,123468144
583202905818460000,107434423
593559795837685000,258796003
583205430750642000,107434423
583210953612494000,107434423
583211414247810000,107434423
593620520281942000,48005494
594177189656131000,17170856
583271744199577000,142348751
583441217458030000,258796003
594301734799789000,452014951
583538889484128000,51856061
583928171564321000,107434423
594308790259842000,452014951
594473895138527000,432675332
583928697106269000,107434423
594587924827266000,107434423
594588293232778000,107434423
594729163504782000,107434423
594866010398837000,452014951
584046465089406000,386420269
594885723900572000,452014951
584053687513929000,432527532
594890323452677000,452014951
594893250456080000,452014951
594896459738671000,452014951
594898940591322000,452014951
594909314495054000,152734194
584102208572966000,123468144
594945616807267000,2881621
584319161436644000,25319995
595047972803689000,441179930
595085983809390000,48005494
584753349455468000,450035777
595091803423079000,48005494
595125705381330000,22204232
595622497696417000,65159031
595764422848942000,230287218
584772760903395000,92742089
595863567720240000,398317720
595876546781887000,5163147
585104218051560000,44877097
585551589894907000,4656446
585617944152701000,61892067
586183443355370000,3974279
595972109894819000,3147600
596291635765924000,25407483
597252623710078000,24952573
586270163842363000,110371594
586379548058943000,450366191
597498178418498000,107434423
586765510517374000,13700761
586985186249575000,23165254
586989944693119000,23165254
597930403746977000,96383376
587159603999714000,450537528
587845918668028000,314324381
598164118618513000,379462222
598474251054229000,449870098
587858153505713000,299301044
587891913235225000,104834083
587959924909074000,104834083
587992371931471000,407735842
588087586029657000,107434423
598709616361749000,199447906
588226983891685000,107434423
598743566130021000,30847377
588297452815097000,107434423
588473863704430000,99932610
588936667143339000,107434423
588938693522996000,107434423
599123308275005000,107434423
599123842916706000,107434423
599124255986992000,107434423
599205596133828000,48441443
588974395191357000,13936276
599340823188779000,453076802
589073893243043000,432527532
589166332071066000,88566861
599380263060949000,453085054
599588697583982000,51704372
589183706879128000,19048175
589216435244884000,439304067
589220237598751000,151190425
600206714341584000,104834083
600504909591395000,107434423
600505315678646000,107434423
600506911834087000,107434423
600507370750934000,107434423
600516633214082000,372982351
589695222413224000,7881708
589930629091484000,48005494
600623869472971000,207773925
589951756691923000,28420265
590485155367108000,432675332
600764212592476000,48646454
604686700650709000,454217757
604720184064367000,107434423
601331243064835000,451090013
604976119019694000,72342735
605069601512033000,418944932
605141600093709000,238425582
601431413510482000,47332984
601487591216874000,6137030
605182592256609000,66843233
605444961238649000,107434423
605608031104084000,107434423
605610550265754000,107434423
601531866005852000,258796003
601599827736118000,424482132
605611000590608000,107434423
605611391910452000,107434423
605621108280542000,107434423
605621639997033000,107434423
605674690400183000,359069961
602188542500658000,411134669
602957433699305000,1400144
603547270102258000,104834083
605881420395022000,87980538
603628104978194000,48005494
603634791333335000,115845030
606099950893859000,121377906
606486138153879000,230287218
603881823085653000,419524150
606490999941733000,171628253
606495206624386000,446597020
607324619910013000,258796003
604032200878060000,150488044
604492463876712000,88569866
604559733458458000,51517056
615954707099569000,456675170
607434975377106000,448465822
616023372234900000,25319995
607893511371788000,25361693
616679626937272000,42208598
607997290340138000,289666185
608112560937358000,152734194
617269076348507000,359069961
617346174590666000,9364055
618031151274526000,99932610
608179043207541000,3169976
618063320449928000,22414188
608831101132228000,258796003
609174480193841000,107434423
618115576450708000,460561
618116760221192000,109283396
618134168251547000,457152560
609358013633909000,455198699
609481259207134000,56124518
618381546556987000,25110157
618909699252765000,357567003
619046782417316000,6897415
619072803332032000,8009691
619535924238040000,4656446
609550385412590000,9460263
609702237286233000,263502162
619971180240741000,107434423
610100121429407000,99528063
620162321058574000,178324623
610376187578739000,69399109
620260659162173000,386420269
610454396492170000,54812088
620266620447137000,93669300
610461001240930000,86206483
610528102461708000,54812088
610784187237395000,48005494
620434260680216000,456516071
610867354186156000,419386771
620454649077567000,258796003
611003862992228000,407735842
620897318573479000,452014951
611160524168430000,273803822
620913160565746000,452014951
611567768061228000,1363229
620934802327137000,452014951
620943771942306000,452014951
620951780283944000,452014951
620957594558550000,452014951
620964436072371000,452014951
620970781299589000,452014951
621106161204102000,421139012
611597886005780000,706333
621262774055358000,390701076
621407994200450000,121688409
621889997009067000,30847377
611738633620438000,455695696
612560444585439000,310761349
622052273367959000,457993631
612569863697664000,41320477
612598845086521000,25319995
622335981910231000,455232018
613037011291470000,33439044
622352971298197000,12429415
613142365286255000,56740985
622474927257247000,48005494
622500326560338000,162181553
613728741973486000,17467433
622650943103958000,245850631
622694987109852000,448465822
622738368892019000,458157681
622760985425630000,110276146
622773716346453000,110276146
613754544351629000,21829341
622870281750833000,107434423
613850196807400000,40306585
623214371464045000,451292470
614065203613942000,37580299
614374925322815000,455238316
623288939524614000,258796003
614451284386684000,48005494
623316052374099000,453848568
614474877886034000,446550842
614517448630813000,28653007
614565278991003000,258796003
623338909584514000,451696212
614579874732571000,165390
614650750324311000,46301279
623346167830093000,29667826
623388967868186000,458295751
614788102543298000,215426444
614817031200045000,3129714
615070880666948000,107434423
615071280246939000,107434423
615071642936834000,107434423
615072017204165000,107434423
615073920509522000,107434423
615074361788505000,107434423
615074769937780000,107434423
615075043700580000,107434423
615092240611858000,104834083
623460399213117000,9060841
623625250565400000,107434423
623625492448067000,107434423
623805411743065000,383784618
615107098404694000,48646454
615217016091004000,48646454
615456982020164000,215426444
615629560459628000,107434423
615630037632061000,107434423
615762956272653000,107434423
623971366762966000,394977970
623991062188402000,104834083
624200746362429000,131000753
624309889754626000,275126297
615885534101113000,86320269
615902402905701000,104834083
624320343054956000,107434423
624322355172632000,107434423
624324854676833000,107434423
624468079197700000,45915749
624551728392322000,99932610
628157477993494000,257789356
624899156628106000,458157681
624911046698502000,458157681
625067250656066000,107434423
625067706854588000,107434423
625313159210118000,409129017
628305824823809000,86175230
625489556074025000,258796003
628556156529184000,263502162
625930302722099000,458906403
628612105919135000,107434423
628997938706721000,429003869
626077262635824000,6137030
629013896871264000,432527532
626174432518475000,455358496
629127818942916000,18817973
629162029797684000,258796003
629162948028486000,456516071
626225712711634000,258796003
626713866384760000,3189785
629392746504292000,107434423
626727957355317000,123468144
626838958842274000,19813300
629593120794899000,121688409
629601296605673000,121688409
627170287606786000,278405609
629693520515918000,459759856
627708012920829000,11026751
630013179658680000,18690290
630050061027229000,263502162
630114497950341000,107434423
630114930582738000,107434423
630363771264331000,4656446
638545284154628000,161070422
638581143007102000,151190425
638593284576319000,461777855
630384332765049000,395614
638824900900219000,107434423
638825289958156000,107434423
638825552624308000,107434423
639093992036123000,104834083
630384772860066000,69090648
639181981244344000,386420269
639214953467321000,432527532
639330587924757000,432527532
630569228398141000,431498801
630580166778421000,354857797
630665085243399000,215426444
639415144815369000,359069961
639442501698165000,12969889
630927761882728000,172036746
639540112726254000,107434423
639540450783908000,107434423
640050606928348000,25110157
640214512126139000,40623437
631055407670758000,309387078
640390226660892000,107434423
640466397617002000,359069961
640575041395198000,462250797
631084845243034000,47132895
631132701682046000,18744758
631407071397278000,398317720
640598089757184000,31187125
640779949060127000,1121532
631800394632474000,359069961
632037603758882000,86157147
640896371460471000,263502162
632515615772412000,88569866
640934883042534000,263502162
632584251486174000,26180017
640937537669576000,263502162
640950963843885000,263502162
640991810493465000,263502162
632603796316715000,3034912
641064669703594000,107434423
641064963330747000,107434423
641066705445458000,107434423
641066983099374000,107434423
641067339712022000,107434423
641069701023141000,107434423
641087309200260000,107434423
632851837497234000,263502162
632899857453199000,263502162
633412128141691000,407735842
633413783619645000,432527532
633424057127866000,460601178
641233674665863000,104834083
641288819512351000,462408573
633433978092008000,432527532
641313116345521000,280978508
633541573450053000,301062647
633541824240071000,15672916
641328512384247000,359069961
641555932239847000,4392534
633903239670647000,20439734
633955647990736000,147540791
634034955807868000,4608651
641563796437840000,398317720
641923360839798000,48441443
634081191718083000,3034912
634142246827501000,247088829
642589622592676000,7435040
634143638520943000,427021161
634143677656568000,247088829
642714461806102000,19484972
642855421716287000,258796003
642855711904619000,258796003
643057393621395000,462796256
634247821432492000,2048007
634269603111460000,92380335
634352803187875000,104834083
643077326594772000,49509884
